imo,fuel_consumption,sea_time,co2_distance,co2_transport,EEDI,verifier_key,ship_key,issue_date_key,expiry_date_key
9718753,2947.3,2660.3,288.18,10.33,4.22,12,1078,20210427,20220630
9718765,1207.9,1099.0,289.15,8.36,4.25,12,1079,20210428,20220630
9718777,846.5,680.5,321.6,7.47,4.22,12,1080,20210425,20220630
9718806,485.54,542.4,225.49,6.07,4.24,12,1081,20210413,20220630
9718820,1585.25,1391.9,330.21,12.67,4.32,12,1082,20210428,20220630
9718844,1699.0,1810.6,251.19,7.68,4.3,12,1083,20210625,20220630
9718856,812.3,833.0,252.4,7.2,4.3,12,1084,20210531,20220630
9718868,679.5,886.0,247.6,5.08,4.35,12,1085,20210518,20220630
9718894,3276.7,3469.82,250.44,6.8,4.35,12,1086,20210520,20220630
9720316,2064.3,1986.8,275.22,8.17,3.84,12,1116,20210903,20220630
9720926,647.9,478.0,384.84,5.79,3.53,12,1124,20210531,20220630
9721138,701.0,367.44,432.81,9.34,6.03,12,1131,20211006,20220630
9721140,1319.5,746.4,368.23,9.14,5.98,12,1132,20210906,20220630
9721865,384.09,335.3,399.14,,2.25,12,1148,20210604,20220630
9721877,1526.03,1228.51,442.55,4.96,2.31,12,1149,20210604,20220630
9721932,1238.6,1402.2,280.12,8.83,3.78,12,1151,20210317,20220630
9722429,451.51,262.6,467.58,,2.43,12,1163,20211205,20220630
9722613,1266.13,1395.8,238.32,11.9,4.11,12,1165,20211006,20220630
9722625,2010.35,2158.95,244.12,8.42,4.12,12,1166,20211006,20220630
9722637,800.8,967.3,216.29,8.92,4.12,12,1167,20211006,20220630
9722649,720.7,810.5,242.42,6.5,4.03,12,1168,20210906,20220630
9722651,2707.2,1081.28,690.31,8.3,10.3,12,1169,20210516,20220630
9722663,1401.1,416.82,713.21,9.33,10.36,12,1170,20210516,20220630
9722675,15830.6,3433.93,878.86,11.19,10.43,12,1171,20210516,20220630
9722699,3886.3,1314.48,737.81,10.15,10.66,12,1172,20210516,20220630
9722704,15085.7,3398.72,852.92,10.49,10.36,12,1173,20210516,20220630
9722766,1014.26,1131.8,227.74,7.18,4.1,12,1178,20211006,20220630
9724532,4765.41,3702.66,414.9,54.48,5.33,12,1207,20210428,20220630
9724544,4588.22,3797.23,336.74,16.41,5.27,12,1208,20210429,20220630
9724556,5905.06,4900.64,402.19,22.67,5.25,12,1209,20210428,20220630
9724568,3926.69,3662.38,297.65,15.76,5.43,12,1210,20210428,20220630
9724570,2828.16,2520.23,337.59,10.08,5.62,12,1211,20210427,20220630
9724594,169.05,184.0,241.7,,4.97,12,1212,20210428,20220630
9724685,4626.26,3436.07,344.16,14.32,5.03,12,1214,20210316,20220630
9724714,1458.45,1350.45,296.35,21.48,5.03,12,1215,20210413,20220630
9724726,818.55,971.25,263.07,9.15,5.03,12,1216,20210330,20220630
9725469,1703.1,2202.0,229.25,5.66,3.84,12,1224,20210416,20220630
9725938,410.5,411.1,296.64,10.34,4.06,12,1244,20211204,20220630
9726023,1484.5,1731.2,253.2,4.96,4.1,12,1245,20210504,20220630
9726035,1036.8,1204.9,235.32,7.47,4.11,12,1246,20210419,20220630
9726073,1164.0,631.6,430.33,14.28,5.91,12,1247,20210605,20220630
9726085,1080.7,696.7,359.63,18.47,5.94,12,1248,20211005,20220630
9726190,1639.32,2239.2,203.6,7.25,5.29,12,1250,20210605,20220630
9726451,440.27,469.7,270.89,,4.02,12,1259,20210419,20220630
9726580,7591.2,6139.62,418.26,6.5,3.13,12,1264,20210518,20220630
9726592,7397.2,5334.3,414.4,8.03,3.13,12,1265,20210525,20220630
9727089,615.08,939.8,192.22,5.9,4.62,12,1276,20210527,20220630
9727118,3596.57,3729.47,299.48,8.15,3.73,12,1277,20210806,20220630
9727120,4377.37,4307.67,282.6,7.32,3.73,12,1278,20210806,20220630
9727182,2368.25,2568.45,250.18,6.54,3.74,12,1279,20210419,20220630
9727467,1234.73,1019.75,303.38,4.96,3.61,12,1281,20210604,20220630
9728473,528.42,649.25,209.51,16.34,5.26,12,1307,20210628,20220630
9728801,811.4,705.5,299.37,4.86,3.5,12,1310,20210604,20220630
9729128,15484.4,3327.3,891.88,11.44,11.12,12,1319,20210516,20220630
9729348,1100.41,1085.0,258.03,6.02,4.48,12,1326,20210317,20220630
9729362,1639.94,1832.5,241.98,5.27,4.04,12,1327,20210629,20220630
9729477,1230.9,1134.4,304.95,6.18,3.76,12,1328,20210428,20220630
9729489,1730.4,2394.0,284.83,6.29,3.91,12,1329,20211103,20220630
9729879,1287.92,1520.39,295.3,6.23,3.58,12,1331,20210604,20220630
9729881,593.78,503.17,370.71,12.91,3.6,12,1332,20210604,20220630
9729893,4940.72,4068.6,331.75,7.29,3.61,12,1333,20210604,20220630
9729908,1279.0,1152.92,326.46,10.61,3.59,12,1334,20210604,20220630
9730361,4318.0,2682.5,418.2,6.52,2.67,12,1339,20210317,20220630
9730373,3564.5,2126.7,478.08,5.48,2.7,12,1340,20211005,20220630
9731585,994.75,484.2,478.89,5.15,2.15,12,1351,20210427,20220630
9731602,1245.0,951.1,404.03,4.15,2.14,12,1352,20210704,20220630
9731705,2130.76,2444.5,236.03,5.73,4.12,12,1353,20210422,20220630
9731717,1017.3,1062.56,264.59,5.1,4.14,12,1354,20210422,20220630
9731743,955.7,969.0,257.2,11.63,6.07,12,1355,20210427,20220630
9731755,781.8,914.0,237.45,12.7,6.07,12,1356,20210423,20220630
9732230,2753.42,1661.7,413.45,4.67,3.22,12,1364,20210605,20220630
9732278,2814.3,1614.2,512.41,6.79,3.02,12,1368,20210528,20220630
9732503,7046.4,3797.0,396.44,14.32,5.92,12,1375,20211006,20220630
9732773,2971.8,3094.3,302.7,12.12,5.16,12,1380,20210604,20220630
9732785,2039.7,2009.2,301.18,16.51,5.15,12,1381,20210605,20220630
9732797,3074.5,2658.7,309.51,10.81,5.16,12,1382,20210604,20220630
9732929,4390.62,4163.46,293.63,12.87,4.06,12,1386,20210419,20220630
9733349,977.0,1300.9,217.95,14.12,7.14,12,1390,20210405,20220630
9733351,1462.2,1941.3,193.72,12.6,7.25,12,1391,20211005,20220630
9733698,3211.0,4331.1,212.15,14.68,5.86,12,1394,20210505,20220630
9734680,1597.85,839.6,421.55,13.35,5.96,12,1400,20210428,20220630
9735098,963.21,1092.18,284.1,5.99,3.85,12,1410,20210625,20220630
9735103,639.06,781.92,219.8,5.22,3.85,12,1411,20210625,20220630
9736729,1692.24,713.3,578.39,3.99,2.46,12,1434,20210521,20220630
9737072,1231.0,1014.42,295.49,5.68,4.47,12,1439,20210628,20220630
9737565,394.8,592.0,174.19,11.31,7.22,12,1453,20210505,20220630
9737577,599.4,896.1,177.52,11.74,7.22,12,1454,20210705,20220630
9738234,1675.2,1503.3,255.51,19.41,7.48,12,1471,20210514,20220630
9738337,1737.28,1965.72,227.63,10.07,3.91,12,1472,20210629,20220630
9738349,378.89,433.5,229.98,7.29,3.91,12,1473,20210429,20220630
9738454,789.06,757.0,270.16,6.59,3.92,12,1474,20210704,20220630
9738818,1734.7,1617.8,286.36,8.52,3.39,12,1477,20210419,20220630
9738909,461.35,999.5,145.47,9.09,5.45,12,1478,20210305,20220630
9739264,1949.0,2284.0,214.71,13.85,6.26,12,1481,20210428,20220630
9739290,3124.22,2818.0,287.31,15.54,6.25,12,1482,20210416,20220630
9739317,2099.23,2377.0,222.39,12.1,6.09,12,1483,20210429,20220630
9739329,2137.4,2232.0,256.15,17.45,6.17,12,1484,20210423,20220630
9740419,832.11,565.5,438.67,7.23,3.1,12,1496,20210627,20220630
9740421,3156.63,2119.6,384.75,4.89,3.1,12,1497,20210524,20220630
9740469,2848.0,1973.7,389.73,5.11,2.92,12,1499,20210605,20220630
9740471,1410.9,934.0,418.26,5.94,2.93,12,1500,20210904,20220630
9740794,1288.04,1652.27,195.1,16.69,7.04,12,1504,20211205,20220630
9741140,1137.35,1900.3,171.42,104.21,9.93,12,1506,20210203,20220630
9741401,5285.3,1857.0,641.8,6.03,5.84,12,1509,20210428,20220630
9741413,8903.1,2513.2,725.32,6.55,5.9,12,1510,20210605,20220630
9741437,2521.55,709.5,705.65,6.09,5.86,12,1512,20210605,20220630
9742211,660.4,434.0,397.95,5.89,2.93,12,1525,20210903,20220630
9742651,2752.0,2651.2,292.55,1.83,3.91,12,1530,20210806,20220630
9742728,3122.25,1313.8,565.85,3.44,2.11,12,1531,20210605,20220630
9742895,1777.62,794.4,554.98,4.67,2.71,12,1534,20211205,20220630
9742900,4529.21,2652.0,422.72,4.13,2.71,12,1535,20211205,20220630
9742912,3123.81,1581.73,470.38,4.74,2.7,12,1536,20211105,20220630
9743849,2295.8,3225.7,183.82,16.05,7.22,12,1560,20210704,20220630
9744013,3655.0,1121.02,544.31,,4.44,12,1564,20210504,20220630
9744764,1796.9,2660.4,185.47,6.66,5.58,12,1569,20210318,20220630
9744934,909.4,466.8,469.11,41.89,11.3,12,1573,20210605,20220630
9745251,1198.8,780.9,392.38,5.48,2.88,12,1579,20210504,20220630
9745263,1143.6,467.08,538.81,4.88,2.9,12,1580,20210204,20220630
9745500,8033.5,4950.97,339.31,18.95,14.78,12,1581,20210516,20220630
9745548,8250.6,5827.45,345.45,18.84,15.5,12,1585,20210806,20220630
9745550,8571.7,5657.08,337.58,21.6,14.9,12,1586,20210806,20220630
9746205,1012.4,1028.88,289.5,7.51,4.19,12,1593,20210622,20220630
9747120,898.6,897.9,251.83,10.97,4.85,12,1606,20210806,20220630
9747132,791.3,723.8,273.57,7.34,5.59,12,1607,20211106,20220630
9748033,2706.25,2805.2,269.14,6.77,3.4,12,1623,20210329,20220630
9748370,1773.01,1674.9,273.17,5.92,4.22,12,1632,20210405,20220630
9748679,7859.36,3851.0,560.11,9.24,2.71,12,1633,20210629,20220630
9748681,2816.81,1982.1,445.15,6.31,2.64,12,1634,20210520,20220630
9748904,1951.86,630.5,525.3,,4.71,12,1639,20210420,20220630
9749245,1879.33,2228.0,229.29,5.06,4.15,12,1640,20210428,20220630
9749257,385.29,546.4,212.14,14.25,4.01,12,1641,20210625,20220630
9749556,4840.37,3385.31,430.82,9.25,2.99,12,1654,20210903,20220630
9749685,2633.6,3671.2,185.22,16.79,7.07,12,1659,20210505,20220630
9749697,2586.9,4299.62,171.24,11.88,7.05,12,1660,20210514,20220630
9749829,3170.8,2747.1,316.04,6.02,3.55,12,1663,20211005,20220630
9749855,714.0,651.5,288.44,15.36,3.53,12,1664,20210804,20220630
9750309,586.82,506.58,279.49,6.59,3.38,12,1672,20210414,20220630
9751016,526.61,326.6,454.84,3.57,2.31,12,1677,20210525,20220630
9752395,2217.06,1529.18,374.36,6.09,3.14,12,1695,20211005,20220630
9753272,1481.2,1819.1,220.37,8.21,4.8,12,1699,20211005,20220630
9753296,901.4,1278.5,213.26,8.05,4.73,12,1701,20210804,20220630
9753674,2507.16,2629.5,263.33,8.1,4.22,12,1704,20210416,20220630
9753686,1301.5,1183.0,313.96,8.03,4.21,12,1705,20210428,20220630
9753698,2033.3,1719.0,320.35,8.08,4.17,12,1706,20210429,20220630
9755464,1205.71,1256.9,256.75,6.07,4.06,12,1722,20210520,20220630
9756626,1047.8,1419.1,217.74,5.12,3.94,12,1737,20210429,20220630
9757022,1682.38,1506.15,282.65,6.18,4.08,12,1740,20210604,20220630
9757034,1440.11,1578.76,254.51,6.11,4.11,12,1741,20210426,20220630
9757826,2783.91,2693.3,271.68,6.67,4.17,12,1749,20210329,20220630
9757929,426.34,426.23,307.56,16.55,3.87,12,1755,20210705,20220630
9758143,957.4,1072.9,253.6,6.06,3.65,12,1766,20210419,20220630
9759680,460.42,557.07,467.9,12.82,3.67,12,1773,20210628,20220630
9760495,3468.85,1475.0,586.28,7.62,3.29,12,1785,20211205,20220630
9760500,2956.3,1776.83,406.98,6.98,3.2,12,1786,20211105,20220630
9761516,2660.9,1881.0,437.22,4.83,2.64,12,1799,20210430,20220630
9761528,2402.4,1535.9,408.85,5.41,2.65,12,1800,20210903,20220630
9762493,2365.47,2969.3,226.71,8.47,4.82,12,1807,20210715,20220630
9762601,2061.2,1932.48,272.73,4.68,3.54,12,1808,20210429,20220630
9763710,6160.4,5521.2,271.36,16.68,15.92,12,1820,20210705,20220630
9763722,4998.5,4973.65,294.05,29.56,15.86,12,1821,20210504,20220630
9765354,2448.58,1363.47,489.28,5.19,2.72,12,1831,20210805,20220630
9765378,2064.13,1251.22,412.74,5.55,2.75,12,1832,20210805,20220630
9765603,2086.03,2674.8,244.41,6.12,3.56,12,1835,20210604,20220630
9766530,10776.15,2324.55,848.58,,4.45,12,1847,20210430,20220630
9766554,3695.94,644.93,906.11,,4.43,12,1848,20210324,20220630
9766566,2158.76,556.17,717.48,,4.43,12,1849,20210323,20220630
9766578,1268.3,528.55,575.44,,4.43,12,1850,20210324,20220630
9766580,2216.52,645.6,537.31,,4.4,12,1851,20210428,20220630
9768605,561.3,544.8,352.21,23.58,3.73,12,1872,20210804,20220630
9771339,2848.9,1172.1,586.25,2.92,2.2,12,1897,20210519,20220630
9772022,4625.5,3192.0,383.46,5.3,3.02,12,1903,20210528,20220630
9772058,2027.2,866.0,617.98,14.96,3.5,12,1905,20210427,20220630
9772113,6360.2,4021.47,469.03,4.76,2.89,12,1906,20210416,20220630
9772125,210.6,99.0,512.43,3.9,2.85,12,1907,20210415,20220630
9773478,1193.81,626.0,571.31,14.75,2.79,12,1919,20211204,20220630
9773935,4341.7,2421.6,439.29,6.07,2.65,12,1926,20210528,20220630
9773947,5553.46,2551.7,555.12,4.98,2.68,12,1927,20210528,20220630
9774343,835.0,693.8,297.84,9.18,4.19,12,1934,20210426,20220630
9775737,7242.88,5743.13,295.33,12.88,13.6,12,1946,20210104,20220630
9775749,6581.87,5230.9,295.09,15.7,13.5,12,1947,20210104,20220630
9775751,7024.69,5198.01,304.18,12.23,13.6,12,1948,20210330,20220630
9775763,6132.54,5379.25,280.57,14.94,13.63,12,1949,20210330,20220630
9775775,6282.35,5269.08,286.11,15.21,13.6,12,1950,20210104,20220630
9776171,21385.7,5237.3,872.82,5.84,7.78,12,1953,20210318,20220630
9776224,22015.89,5225.2,882.88,6.03,7.76,12,1954,20210318,20220630
9776418,22927.3,3863.15,1159.38,5.7,7.63,12,1956,20210528,20220630
9776420,19983.6,3432.48,1137.8,5.58,7.82,12,1957,20210528,20220630
9776432,21807.1,3768.52,1102.11,5.7,7.76,12,1958,20210528,20220630
9776470,2257.9,2713.5,225.03,10.89,4.14,12,1960,20210705,20220630
9776731,762.4,329.3,700.0,7.93,2.62,12,1961,20210223,20220630
9776743,1058.3,717.62,489.17,4.59,2.55,12,1962,20211204,20220630
9776755,700.7,439.0,531.15,9.41,3.3,12,1963,20211204,20220630
9776767,6323.6,5348.3,349.82,8.29,3.17,12,1964,20210704,20220630
9777931,4274.99,4140.94,313.55,7.42,3.23,12,1978,20210903,20220630
9777943,3609.3,2493.4,460.84,5.84,3.21,12,1979,20211204,20220630
9778533,6342.67,5387.79,291.13,14.79,13.48,12,1989,20210104,20220630
9778545,6521.03,5189.45,297.65,15.73,13.59,12,1990,20210330,20220630
9778791,17700.4,3268.61,1047.32,5.89,7.39,12,1991,20210424,20220630
9778806,12922.48,2167.28,1098.66,5.86,7.4,12,1992,20210421,20220630
9778818,13830.61,3060.09,918.26,6.65,7.36,12,1993,20210404,20220630
9778820,11450.76,2240.95,1055.11,5.65,7.54,12,1994,20210204,20220630
9778832,14041.54,2784.49,998.93,6.11,7.49,12,1995,20210204,20220630
9778844,21350.65,4132.41,1031.28,6.08,7.47,12,1996,20210420,20220630
9779587,938.7,971.5,261.06,9.51,4.04,12,2000,20210415,20220630
9779771,654.4,217.2,758.03,7.08,10.23,12,2003,20210326,20220630
9779800,2700.4,1173.0,618.93,4.62,2.11,12,2005,20210505,20220630
9779812,3994.5,1602.3,621.56,2.33,2.11,12,2006,20211005,20220630
9780445,18469.27,3762.45,945.53,5.57,7.45,12,2015,20210421,20220630
9780457,8522.04,1917.57,933.97,5.14,7.33,12,2016,20210421,20220630
9780469,12189.32,2689.11,918.15,5.1,7.37,12,2017,20210604,20220630
9780471,11525.79,2285.68,967.28,5.15,7.49,12,2018,20210404,20220630
9780483,17093.24,3060.23,1029.09,6.55,7.37,12,2019,20210424,20220630
9780653,5888.5,5802.0,262.83,15.9,15.9,12,2024,20210505,20220630
9780665,3689.63,3160.0,337.44,22.91,15.8,12,2025,20211105,20220630
9780859,2031.7,474.7,777.85,6.23,8.27,12,2026,20210406,20220630
9780861,2210.5,440.17,847.92,6.29,8.27,12,2027,20210528,20220630
9780873,2790.5,608.33,831.04,5.75,8.26,12,2028,20210528,20220630
9780885,2370.5,609.73,703.74,4.64,8.21,12,2029,20210528,20220630
9781621,629.1,711.4,220.62,7.56,5.55,12,2036,20210505,20220630
9781982,3531.7,3255.2,295.73,6.39,3.31,12,2042,20210405,20220630
9783318,1362.8,993.7,455.94,3.44,2.2,12,2065,20210521,20220630
9783679,3517.9,1500.1,618.24,2.26,2.11,12,2079,20210505,20220630
9783708,3033.1,1766.1,495.66,2.31,2.11,12,2080,20210513,20220630
9784257,3701.94,1078.15,752.49,8.81,8.39,12,2088,20210428,20220630
9784269,2622.19,877.75,670.35,8.15,8.5,12,2089,20210604,20220630
9784271,4428.19,1305.24,703.8,5.78,8.43,12,2090,20210604,20220630
9784283,3899.4,1044.08,799.3,9.06,8.67,12,2091,20210604,20220630
9784295,3558.42,1088.17,724.06,8.42,8.55,12,2092,20210427,20220630
9784300,3123.85,833.4,751.43,8.41,8.52,12,2093,20210427,20220630
9784312,2741.62,940.24,682.33,8.29,8.48,12,2094,20210427,20220630
9784324,8114.0,2579.68,717.39,8.01,8.48,12,2095,20210428,20220630
9784336,3292.82,1038.55,691.08,8.89,7.86,12,2096,20210428,20220630
9784611,679.6,522.9,376.52,10.02,2.94,12,2097,20210705,20220630
9786011,2795.5,2537.9,318.26,5.33,3.52,12,2116,20210805,20220630
9786138,439.63,330.65,348.45,34.47,4.01,12,2119,20210505,20220630
9786152,3910.23,3831.65,274.69,11.48,3.97,12,2120,20210505,20220630
9786164,973.29,922.3,247.81,9.26,3.91,12,2121,20210605,20220630
9786176,855.31,1109.85,207.87,6.57,3.93,12,2122,20210605,20220630
9786205,3415.4,3601.95,244.96,13.5,3.91,12,2123,20210605,20220630
9786217,563.35,714.7,195.16,7.02,3.91,12,2124,20210605,20220630
9786750,8501.85,3925.02,422.37,14.52,11.83,12,2127,20210426,20220630
9786762,2148.05,937.98,441.11,15.88,11.44,12,2128,20210427,20220630
9786774,9130.18,4109.28,440.24,14.42,11.3,12,2129,20210429,20220630
9786786,8638.39,3929.57,427.63,14.31,11.2,12,2130,20210427,20220630
9787912,2257.66,1890.92,379.51,7.45,3.15,12,2139,20210704,20220630
9787924,4185.12,3188.45,363.08,5.2,3.17,12,2140,20210704,20220630
9787936,2516.27,2098.7,361.44,7.1,3.22,12,2141,20210704,20220630
9788552,783.63,688.32,293.31,12.39,4.9,12,2147,20210514,20220630
9788617,1396.6,1199.1,293.91,7.58,4.88,12,2151,20210520,20220630
9788954,1316.9,2006.4,178.63,15.43,7.07,12,2156,20210704,20220630
9790608,541.6,626.0,203.21,21.68,5.07,12,2178,20210704,20220630
9791315,5163.79,3329.31,406.6,5.55,3.19,12,2194,20210605,20220630
9791901,359.6,356.0,269.51,7.7,3.61,12,2197,20210429,20220630
9791951,788.43,1147.0,188.56,6.38,5.57,12,2201,20210428,20220630
9792541,1867.15,1423.58,358.36,6.66,2.72,12,2211,20210224,20220630
9793284,1094.1,1249.4,219.7,5.76,4.1,12,2222,20210704,20220630
9794719,1482.4,1494.25,249.13,9.51,4.96,12,2232,20211006,20220630
9794836,1593.89,1328.4,360.8,6.33,4.05,12,2233,20210206,20220630
9794850,260.55,371.6,295.69,,4.05,12,2234,20210206,20220630
9797230,632.3,560.0,326.79,6.03,2.7,12,2262,20210525,20220630
9797747,923.7,1365.3,197.7,6.98,4.17,12,2269,20211005,20220630
9798076,547.1,821.4,338.36,15.97,5.01,12,2274,20210906,20220630
9798961,1361.0,1262.2,269.78,12.6,4.11,12,2289,20210513,20220630
9798973,2798.19,3717.36,259.55,9.52,4.15,12,2290,20211105,20220630
9799654,1968.79,2598.65,197.01,13.87,7.37,12,2295,20210514,20220630
9799862,2740.6,2423.9,322.86,5.42,3.32,12,2300,20210519,20220630
9799874,2665.9,2491.9,386.73,8.08,3.3,12,2301,20210527,20220630
9800635,2354.19,2424.7,245.87,5.6,3.91,12,2322,20210428,20220630
9800647,80.6,67.62,288.89,51.67,4.85,12,2323,20210520,20220630
9801172,1058.84,1152.39,259.81,5.33,3.64,12,2330,20210422,20220630
9801263,555.14,723.0,216.55,7.06,5.63,12,2333,20210616,20220630
9801720,1303.78,1570.1,255.25,5.37,3.55,12,2337,20210428,20220630
9802308,878.78,810.87,271.17,5.41,3.57,12,2346,20210605,20220630
9804461,3037.5,2268.98,495.35,7.09,2.64,12,2365,20210704,20220630
9804899,1763.34,2348.2,181.55,11.65,7.3,12,2370,20211205,20220630
9805245,1918.6,2717.3,189.77,10.99,5.2,12,2372,20210317,20220630
9805257,1416.0,1891.1,195.97,6.62,5.21,12,2373,20210903,20220630
9805269,1612.6,2182.3,198.11,11.09,5.19,12,2374,20211003,20220630
9805271,1446.5,2183.7,194.56,8.74,5.21,12,2375,20210323,20220630
9806146,1465.7,1074.8,343.03,2.97,4.19,12,2387,20210426,20220630
9806158,1945.6,1345.0,334.7,1.61,4.2,12,2388,20210426,20220630
9806354,1742.74,1799.83,265.16,7.45,3.61,12,2391,20210406,20220630
9806615,2458.8,1150.7,501.26,8.96,2.85,12,2392,20210528,20220630
9806627,3206.01,961.0,818.54,6.96,2.84,12,2393,20210528,20220630
9808651,2618.1,2322.5,291.46,,5.08,12,2406,20210605,20220630
9809356,5274.81,2334.5,550.47,7.19,2.81,12,2411,20210528,20220630
9809368,3479.35,1146.1,730.24,10.58,2.82,12,2412,20210528,20220630
9809394,2884.8,2703.9,291.05,12.96,6.1,12,2413,20210705,20220630
9809825,13779.1,5207.63,488.86,15.97,17.9,12,2416,20210406,20220630
9809837,13674.7,5497.57,476.86,16.01,17.9,12,2417,20210516,20220630
9809849,14031.8,5563.33,484.64,16.34,17.9,12,2418,20210516,20220630
9809851,13298.1,5437.58,477.23,16.09,17.9,12,2419,20210516,20220630
9810513,2467.6,2020.08,311.16,6.69,3.01,12,2425,20211105,20220630
9813993,6425.88,5868.0,251.48,30.96,16.4,12,2445,20210322,20220630
9814002,6313.44,6068.7,231.71,25.54,17.1,12,2446,20210324,20220630
9814014,6055.04,5674.15,244.57,28.78,16.6,12,2447,20210324,20220630
9815604,4441.06,2218.08,491.21,6.21,3.5,12,2457,20211005,20220630
9815616,3436.7,2109.03,418.83,6.29,3.5,12,2458,20211005,20220630
9816763,8414.07,3263.75,473.87,,6.6,12,2466,20210504,20220630
9817145,2880.54,1887.5,512.47,,19.61,12,2471,20210305,20220630
9817585,1758.8,2355.2,190.37,13.16,7.1,12,2479,20210704,20220630
9818230,3240.83,2572.9,375.01,4.8,2.79,12,2483,20210624,20220630
9818400,5218.31,5090.96,245.81,23.32,17.3,12,2486,20210315,20220630
9819650,7216.99,2703.5,488.15,,5.67,12,2497,20210504,20220630
9819870,1287.0,597.0,515.86,5.02,2.12,12,2502,20210419,20220630
9820544,1423.1,1152.0,351.47,9.26,4.01,12,2507,20210419,20220630
9822994,4139.0,1793.4,643.43,3.36,2.08,12,2523,20210106,20220630
9826574,2533.7,3046.2,205.16,12.64,6.36,12,2536,20210804,20220630
9826720,6868.0,4162.02,429.04,8.24,3.27,12,2537,20210906,20220630
9826732,6948.05,5164.8,340.77,6.85,3.28,12,2538,20210706,20220630
9826823,944.7,1018.0,253.55,5.5,3.97,12,2539,20211104,20220630
9826897,6950.5,5707.13,376.81,6.93,3.28,12,2540,20210706,20220630
9826902,6416.8,4648.5,397.13,7.79,3.29,12,2541,20210706,20220630
9828338,5069.23,2052.8,612.41,4.63,1.98,12,2557,20210429,20220630
9828900,645.42,760.1,255.99,6.49,4.08,12,2563,20210624,20220630
9829095,5990.39,3876.63,393.1,6.93,3.5,12,2569,20211005,20220630
9829100,3992.44,1890.65,537.96,13.55,3.5,12,2570,20211105,20220630
9829409,2076.64,2271.2,236.98,8.35,4.43,12,2572,20210605,20220630
9829411,1118.85,1460.3,209.62,7.25,4.36,12,2573,20210428,20220630
