ship_key,ship_name,ship_type,call_sign,speed,year_built,length,width,tonnage,engine_type,mmsi
280,MAERSK CUNENE,Container ship,Q1X1,19,2003,241.0,41.0,139971.0,diesel,209164797
281,SCF PROGRESS,Oil tanker,D9EM,23,2015,224.0,33.0,68112.0,gasoline,467429188
282,INTERLINK EQUITY,Bulk carrier,ROQ2,22,2016,346.0,40.0,267375.0,lng,272124262
283,INTERLINK LEVITY,Bulk carrier,7DHW,26,2008,364.0,40.0,222171.0,gasoline,666404564
284,IKAN PARANG,Bulk carrier,S64G,22,2018,354.0,33.0,326001.0,diesel/electric,325011640
285,ALMI HORIZON,Oil tanker,54RN,18,2010,233.0,30.0,117812.0,electric,700748897
286,ALMI GALAXY,Oil tanker,Q4X9,19,2009,226.0,30.0,56903.0,electric,646521320
287,ALMI GLOBE,Oil tanker,SH2J,19,2008,218.0,30.0,109598.0,lng,645775094
288,ALMI SKY,Oil tanker,SK49,22,2017,234.0,35.0,61535.0,lng,565215374
289,ALMI SUN,Oil tanker,WE77,25,2010,206.0,32.0,129414.0,electric,680229540
290,ALMI EXPLORER,Oil tanker,WDBL,20,2014,236.0,33.0,120619.0,diesel,556672361
291,ALMI ODYSSEY,Oil tanker,QIQM,20,2010,203.0,31.0,103196.0,electric,737268824
292,ALMI NAVIGATOR,Oil tanker,VF53,20,2011,222.0,32.0,60442.0,electric,303713492
293,ALMI VOYAGER,Oil tanker,WR5J,25,2015,224.0,33.0,90818.0,diesel,206876007
294,FPMC 29,Chemical tanker,NCA7,25,2005,109.0,17.0,6109.0,gasoline,317518599
295,DVADESETPRVI MAJ,Bulk carrier,B7NT,25,2015,362.0,40.0,204421.0,diesel,736071749
296,NORD SEAL,Bulk carrier,2UTA,26,2019,358.0,42.0,352493.0,diesel/electric,702117024
297,PORT STAR,Bulk carrier,RWCR,22,2012,359.0,49.0,222629.0,diesel,421113402
298,ALMI HYDRA,Oil tanker,R9QM,26,2013,202.0,37.0,91450.0,electric,639779794
299,MONTESPERANZA,Oil tanker,ALS4,23,2018,240.0,34.0,110204.0,diesel/electric,544267667
300,BRIGHTWAY,Oil tanker,KU0O,20,2019,228.0,34.0,115735.0,gasoline,765953185
301,NORDIC ZENITH,Oil tanker,LW3D,23,2005,234.0,31.0,96065.0,diesel/electric,297174858
302,FAIRWAY,Oil tanker,2ZK8,19,2006,206.0,35.0,82713.0,diesel,718367098
303,KING GREGORY,Oil tanker,8PI1,26,2004,228.0,36.0,68070.0,lng,257460397
304,LADY MALOU,Oil tanker,OK3N,24,2018,210.0,35.0,117613.0,gasoline,283392346
305,DARYA MA,Bulk carrier,3PHI,22,2014,356.0,42.0,383197.0,diesel/electric,391386189
306,NISSOS SERIFOS,Oil tanker,2XMU4,26,2019,229.0,35.0,76126.0,electric,705900399
307,NISSOS PAROS,Oil tanker,I6SL1,24,2010,212.0,34.0,70097.0,electric,794071168
308,NISSOS DELOS,Oil tanker,J2LWG,22,2016,210.0,31.0,57795.0,diesel/electric,328979922
309,KOTA BAGUS,Combination carrier,D01XC,19,2010,319.0,36.0,255795.0,electric,413680218
310,VECTIS EAGLE,General cargo ship,Z1FBE,20,2016,360.0,43.0,262427.0,electric,785594767
311,VECTIS FALCON,General cargo ship,JRXP3,26,2015,349.0,36.0,243580.0,gasoline,394382333
312,EAGLE SAN ANTONIO,Oil tanker,CWLGR,24,2008,212.0,35.0,120700.0,diesel/electric,268160315
313,EAGLE SAN DIEGO,Oil tanker,N4K0H,22,2006,205.0,34.0,119850.0,gasoline,276762987
314,FULHAM ROAD,Oil tanker,62JL6,25,2016,210.0,37.0,64951.0,diesel,644383680
315,IONIC HALO,Bulk carrier,Y6NEL,19,2014,340.0,37.0,341749.0,lng,674857634
316,IONIC HUNTRESS,Bulk carrier,OGYN3,21,2019,346.0,36.0,300107.0,lng,279240219
317,NORDRHONE,Bulk carrier,5FVOJ,19,2013,358.0,36.0,245854.0,diesel/electric,643926945
318,NORDSEINE,Bulk carrier,7ZVDM,18,2013,329.0,46.0,302169.0,diesel/electric,221347433
319,HOUYOSHI EXPRESS II,Chemical tanker,1TUTQ,25,2008,118.0,16.0,11242.0,diesel/electric,495461917
320,RED,Oil tanker,JZ3HV,18,2010,231.0,37.0,52138.0,gasoline,209366005
321,APL NEW YORK,Container ship,APYFA,18,1998,216.0,47.0,187067.0,diesel,443892200
322,APL PHOENIX,Container ship,EN8NI,23,2013,267.0,42.0,152718.0,electric,573824021
323,FIORELA,Bulk carrier,5NXIJ,23,2011,320.0,48.0,398049.0,electric,526037575
324,FRONT IDUN,Oil tanker,XJU4A,25,2011,201.0,34.0,50878.0,electric,347004143
325,APL PARIS,Container ship,MT9KN,22,2013,330.0,48.0,121844.0,diesel/electric,508732536
326,APL DUBLIN,Container ship,8O4T5,20,2010,303.0,47.0,177376.0,gasoline,773454441
327,JO ROWAN,Chemical tanker,FND6W,23,2005,126.0,15.0,14098.0,electric,731622487
328,JO REDWOOD,Chemical tanker,LHCAR,22,2019,106.0,18.0,18147.0,diesel,421966445
329,YANGZE 12,Bulk carrier,606FE,19,2017,345.0,48.0,378127.0,diesel/electric,382744797
330,BLUMENAU,Bulk carrier,JDCZL,21,2011,354.0,41.0,343849.0,diesel,345707675
331,BELO HORIZONTE,Bulk carrier,YZUX5,20,2012,340.0,34.0,215735.0,diesel,371903643
332,VALOVINE,Bulk carrier,9O5L5,25,2005,355.0,48.0,343232.0,electric,341913502
333,BW KESTREL,Oil tanker,M6YNI,18,2010,214.0,34.0,120708.0,gasoline,526598846
334,EPHESOS,Oil tanker,N80BI,19,2016,209.0,37.0,54137.0,diesel,539335178
335,IONIC HAWK,Bulk carrier,LC314,21,2012,361.0,42.0,202289.0,electric,661299872
336,NIKOLAY ZUYEV,Oil tanker,S1UGY,20,2006,233.0,31.0,77475.0,diesel,730292183
337,VIKTOR BAKAEV,Oil tanker,KSWJK,24,2004,231.0,37.0,125877.0,diesel,393541303
338,SEA MARATHON,Bulk carrier,B2KOQ,18,2011,322.0,42.0,387367.0,gasoline,718064540
339,LEVERKUSEN EXPRESS,Container ship,JBPMM,26,2002,349.0,41.0,257185.0,diesel,207189043
340,ULSAN EXPRESS,Container ship,0MC70,19,1997,228.0,39.0,164169.0,diesel,376111041
341,SAGA FUTURE,General cargo ship,5I02L,25,2011,324.0,45.0,108253.0,gasoline,711282911
342,SAGA FALCON,General cargo ship,XWGL7,25,2010,299.0,46.0,239795.0,electric,669689486
343,SAGA FRIGG,General cargo ship,6QO12,18,2007,306.0,33.0,107525.0,diesel/electric,568466563
344,SAGA FJORD,General cargo ship,6TU6M,20,2015,352.0,42.0,151444.0,lng,793669888
345,SAGA FRAM,General cargo ship,MM6ZH,23,2005,356.0,40.0,105804.0,diesel,316663257
346,ERASMOS,Bulk carrier,4CPZW,26,2016,364.0,35.0,348893.0,gasoline,449689153
347,CORAL ENERGY,Gas carrier,INS2V,19,2013,136.0,24.0,56625.0,diesel,245702382
348,HAFNIA LIBRA,Oil tanker,HMSQ8,20,2014,233.0,32.0,104730.0,diesel/electric,307919124
349,YASA HAWK,Chemical tanker,5O71E,19,2015,122.0,19.0,28305.0,gasoline,667596822
350,YASA SEAGULL,Chemical tanker,AODX0,22,2005,118.0,17.0,33129.0,diesel,246531317
351,MAERSK MC-KINNEY MOLLER,Container ship,M3BM8,23,2009,172.0,44.0,81046.0,gasoline,669788602
352,MAJESTIC MAERSK,Container ship,8S9XS,26,2019,256.0,36.0,199059.0,lng,246442434
353,MARY MAERSK,Container ship,BWCJA,24,2017,336.0,33.0,203439.0,gasoline,649372784
354,MARIE MAERSK,Container ship,MPD2H,25,2007,318.0,33.0,210286.0,diesel/electric,564407802
355,MADISON MAERSK,Container ship,V1687,19,2008,211.0,37.0,237800.0,diesel/electric,764192314
356,MAGLEBY MAERSK,Container ship,JSSBF,19,2003,222.0,43.0,176312.0,gasoline,730758460
357,MARIBO MAERSK,Container ship,OXHRS,23,2010,184.0,46.0,269700.0,electric,786131913
358,MARSTAL MAERSK,Container ship,CX54Q,25,2012,279.0,37.0,156699.0,diesel/electric,638117712
359,MATZ MAERSK,Container ship,I04Y5,22,2005,297.0,49.0,265369.0,electric,205301113
360,MAYVIEW MAERSK,Container ship,1QP51,22,2001,161.0,38.0,266506.0,lng,537943464
361,BORA BORA,Oil tanker,CPSC7,20,2005,215.0,30.0,86103.0,gasoline,645936067
362,CAP SAN NICOLAS,Container ship,BSG10,25,2013,203.0,47.0,139506.0,lng,696808901
363,CAP SAN MARCO,Container ship,64WF5,24,2008,324.0,42.0,110211.0,diesel/electric,534750235
364,CAP SAN LORENZO,Container ship,5W1Q6,23,1998,299.0,50.0,227050.0,lng,671502482
365,CAP SAN AUGUSTIN,Container ship,71EJQ,19,2008,233.0,40.0,198043.0,diesel/electric,372643562
366,CAP SAN ANTONIO,Container ship,W7WLL,21,2006,202.0,36.0,211818.0,electric,367894050
367,CAP SAN RAPHAEL,Container ship,N69LE,23,2002,361.0,44.0,172272.0,gasoline,409118229
368,SUPER LUNA,Bulk carrier,3E0VF,26,2011,361.0,41.0,339876.0,diesel,767535073
369,VECTIS PRIDE,General cargo ship,6ZCXS,20,2000,364.0,44.0,238517.0,lng,323812686
370,VECTIS PROGRESS,General cargo ship,RI9JN,22,2016,313.0,32.0,121242.0,diesel/electric,755798169
371,VECTIS ISLE,General cargo ship,AEB3Y,19,2005,334.0,37.0,238995.0,diesel,289736152
372,SEAPRIDE,Chemical tanker,INQXL,26,2011,119.0,19.0,5499.0,electric,710089575
373,STI AMBER,Oil tanker,VK1AF,23,2012,212.0,33.0,117194.0,lng,494838181
374,STI TOPAZ,Oil tanker,BBBG1,21,2009,227.0,35.0,112890.0,diesel/electric,360216943
375,STI RUBY,Oil tanker,V540W,18,2013,232.0,36.0,56182.0,lng,531021133
376,STI GARNET,Oil tanker,IB71U,19,2015,202.0,37.0,115129.0,gasoline,735123427
377,STI ONYX,Oil tanker,1Q2OB,24,2009,216.0,36.0,67765.0,diesel/electric,231618643
378,CRYSTAL SUNRISE,Gas carrier,L8N40,23,2012,120.0,19.0,57604.0,electric,699469213
379,APL FULLERTON,Container ship,13C4S,23,2004,178.0,33.0,145515.0,gasoline,651654188
380,APL SENTOSA,Container ship,26Q8F,18,2005,306.0,32.0,265066.0,lng,573805666
381,MERETE MAERSK,Container ship,5YXEB,22,2018,290.0,33.0,269087.0,lng,749822099
382,MOGENS MAERSK,Container ship,QV0WP,23,2012,181.0,46.0,95134.0,diesel,242119840
383,MORTEN MAERSK,Container ship,BWHVT,26,1999,267.0,45.0,130928.0,diesel,351689868
384,MUNKEBO MAERSK,Container ship,9T5I1,25,2017,347.0,44.0,130401.0,diesel,685887071
385,MAREN MAERSK,Container ship,NAJNE,24,1997,295.0,40.0,253916.0,lng,266535699
386,MARGRETHE MAERSK,Container ship,8MS08,20,1998,279.0,37.0,138712.0,gasoline,550264778
387,MARCHEN MAERSK,Container ship,K53AQ,20,2016,290.0,50.0,220355.0,diesel/electric,202208073
388,METTE MAERSK,Container ship,4CC1Q,18,2016,195.0,50.0,122481.0,diesel,723954872
389,MARIT MAERSK,Container ship,MT4HM,24,2007,323.0,45.0,243745.0,diesel,612386364
390,MATHILDE MAERSK,Container ship,MZCI4,26,2005,258.0,32.0,167029.0,lng,510626562
391,APL DETROIT,Container ship,R12K0,19,2013,227.0,36.0,180427.0,lng,667454635
392,APL MEXICO CITY,Container ship,SYFW1,19,2012,273.0,43.0,120359.0,lng,564531362
393,MAERSK RUBICON,Container ship,RBM3M,24,2008,182.0,42.0,273398.0,lng,714039252
394,BW CHEETAH,Oil tanker,1RNZ6,21,2010,207.0,33.0,52729.0,electric,282826137
395,BW TIGER,Oil tanker,CM3T0,24,2011,210.0,34.0,100191.0,gasoline,511490256
396,BW JAGUAR,Oil tanker,OJ9HA,22,2004,220.0,32.0,115274.0,diesel,208157919
397,AIDAPERLA,Passenger ship,8NLZ8,26,2012,359.0,40.0,201797.0,lng,324081897
398,ARDMORE SEAVANTAGE,Chemical tanker,HQWQJ,19,2008,120.0,16.0,11677.0,diesel/electric,253667746
399,SAGA FORTUNE,General cargo ship,AC0CA,20,2003,362.0,47.0,172185.0,lng,499943118
400,FRIJSENBORG,Ro-ro ship,O7HZK,26,2016,178.0,19.0,36765.0,electric,301010107
401,AFFINITY V,Oil tanker,P7IA8,23,2013,225.0,30.0,68363.0,electric,782828507
402,SPIRIT II,Oil tanker,KN857,26,2014,204.0,34.0,98285.0,gasoline,528226241
403,AEGEAN DREAM,Oil tanker,L6FBT,19,2005,214.0,30.0,128431.0,gasoline,385255737
404,AEGEAN VISION,Oil tanker,37ATA,20,2013,201.0,33.0,70424.0,electric,572327378
405,STI LE ROCHER,Oil tanker,5Y56Q,24,2018,228.0,31.0,124667.0,gasoline,203135075
406,STI FONTVIEILLE,Oil tanker,WXBOI,22,2014,224.0,33.0,99824.0,diesel,246109615
407,STI VILLE,Oil tanker,68CBX,24,2004,239.0,34.0,52256.0,lng,320957491
408,APOLLON,Bulk carrier,2JPR8,23,2013,357.0,48.0,315621.0,electric,408828909
409,ORPHEUS,Bulk carrier,E9OJC,25,2005,350.0,36.0,273013.0,diesel,385621923
410,ARDENNES,Bulk carrier,34GL1,18,2007,354.0,48.0,295371.0,gasoline,611118854
411,ABYSSINIAN,Bulk carrier,FC3MR,24,2017,340.0,43.0,235107.0,gasoline,380865332
412,ASTURCON,Bulk carrier,ODU7A,24,2012,344.0,32.0,326725.0,electric,409116221
413,AZTECA,Bulk carrier,528CF,26,2009,352.0,34.0,207809.0,lng,784403904
414,MSC VENICE,Container ship,IVJEC,21,2004,251.0,36.0,101288.0,gasoline,250629465
415,STRATEGIC ALLIANCE,Bulk carrier,7DUOH,18,2010,345.0,49.0,234270.0,diesel/electric,707815349
416,STRATEGIC SYNERGY,Bulk carrier,LOLL3,19,2004,361.0,37.0,290069.0,gasoline,695364705
417,STRATEGIC UNITY,Bulk carrier,85YNC,18,2009,340.0,32.0,337225.0,lng,361602367
418,STRATEGIC VENTURE,Bulk carrier,2N78O,26,2019,361.0,45.0,315684.0,diesel,480937452
419,ENERGY ATLANTIC,LNG carrier,D5TXT,25,2012,294.0,38.0,22347.0,diesel/electric,744893044
420,ARKLOW SPIRIT,Bulk carrier,KBXUP,19,2016,355.0,42.0,239005.0,gasoline,416745242
421,ARKLOW SPRAY,Bulk carrier,Z6ALL,26,2012,363.0,49.0,266751.0,gasoline,541969886
422,NORDIC SEOUL,Bulk carrier,81H5A,25,2008,324.0,34.0,205632.0,gasoline,371734415
423,NORDIC BUSAN,Bulk carrier,SFHFP,22,2008,348.0,38.0,257981.0,diesel,290598961
424,AL-MOTHANNA,General cargo ship,CZNJ0,20,2018,310.0,41.0,155978.0,gasoline,455630375
425,AL DASMA,Oil tanker,OBCEY,21,2010,222.0,32.0,107628.0,lng,558666923
426,ARDMORE ENTERPRISE,Chemical tanker,7HG7F,20,2013,100.0,20.0,24394.0,lng,740942163
427,ARDMORE ENCOUNTER,Oil tanker,SAYY6,20,2009,214.0,33.0,109874.0,diesel,572170983
428,ARDMORE EXPORTER,Chemical tanker,3691N,25,2007,93.0,18.0,20579.0,diesel/electric,550907124
429,ARDMORE ENGINEER,Oil tanker,EWEEU,20,2008,224.0,31.0,76795.0,electric,479246743
430,ABTENAUER,Bulk carrier,VEKYD,26,2013,342.0,48.0,240522.0,diesel,498105133
431,SSI RELIANCE,Bulk carrier,U7E1B,26,2011,354.0,38.0,318015.0,diesel/electric,795544188
432,SIBUR VORONEZH,Gas carrier,T6ALT,20,2000,139.0,36.0,57756.0,diesel,507708145
433,SIBUR TOBOL,Gas carrier,ZGGDQ,23,2002,162.0,30.0,50642.0,gasoline,673057191
434,BURGAN,Oil tanker,KJJEM,25,2010,234.0,33.0,60936.0,diesel,245209416
435,BUBYAN,Oil tanker,TQ32C,20,2007,203.0,34.0,106188.0,gasoline,580465201
436,KAIFAN,Oil tanker,FNXGA,22,2008,206.0,30.0,85549.0,diesel,551411347
437,WUCHANG,Bulk carrier,AMQMF,22,2014,335.0,35.0,270999.0,diesel,698898506
438,WUHU,Bulk carrier,AYQTV,21,2005,361.0,40.0,249579.0,gasoline,420969442
439,WULIN,Bulk carrier,M7XJH,25,2004,358.0,49.0,381440.0,diesel,305992344
440,ECO DREAM,Gas carrier,YYUGF,25,2008,121.0,23.0,57976.0,diesel/electric,644965608
441,ECO GREEN,Gas carrier,2Y6DD,25,2013,229.0,21.0,66772.0,lng,224955483
442,CRYSTALIA,Bulk carrier,3A4MN,22,2005,362.0,48.0,290749.0,diesel,717355323
443,ATALANDI,Bulk carrier,5T5AD,19,2017,364.0,46.0,379393.0,lng,495789213
444,FEDERAL TYNE,Bulk carrier,5J904,21,2013,362.0,49.0,280757.0,electric,604883914
445,SAGA FANTASY,General cargo ship,CF84L,21,2018,318.0,49.0,225314.0,electric,618409157
446,NORD EVEREST,Bulk carrier,A7L0E,24,2008,351.0,49.0,259535.0,diesel/electric,482290999
447,WAASMUNSTER,Gas carrier,9TKDG,22,2007,128.0,19.0,63612.0,lng,767729410
448,THE BLACKSMITH,Oil tanker,ZWVW9,19,2007,216.0,35.0,126494.0,gasoline,511705105
449,THE DIPLOMAT,Oil tanker,19G3K,26,2013,230.0,31.0,119119.0,diesel/electric,533240054
450,WL LADOGA,Bulk carrier,03KTK,25,2014,358.0,35.0,232536.0,gasoline,254021214
451,ATLANTIC SPIRIT,Bulk carrier,AA89I,25,2016,328.0,36.0,269566.0,gasoline,564855349
452,AMAZON VICTORY,Oil tanker,9YLDE,22,2007,215.0,33.0,50359.0,diesel/electric,716390551
453,ATLANTIC GAS,Gas carrier,OJ3WP,20,2015,153.0,30.0,61443.0,gasoline,558187278
454,ADRIATIC GAS,Gas carrier,9UMTD,23,2002,138.0,27.0,65242.0,lng,585204900
455,DODO,Bulk carrier,532S0,26,2009,363.0,34.0,272646.0,gasoline,608205323
456,CANO,Bulk carrier,E5MNN,23,2019,336.0,41.0,237495.0,diesel/electric,543850744
457,GH DANZERO,Bulk carrier,NSBQF,25,2006,324.0,40.0,345774.0,diesel,482408075
458,GH STORM CAT,Bulk carrier,LUDBC,19,2011,336.0,41.0,236412.0,lng,485808988
459,CLIPPER KALAVRYTA,Bulk carrier,A9Q1Y,26,2006,326.0,38.0,351636.0,gasoline,323234048
460,CLEAR SKY,Bulk carrier,X2OLO,25,2018,349.0,32.0,370245.0,diesel/electric,386787751
461,NORD KITAN,Bulk carrier,UKPRC,23,2010,359.0,37.0,394793.0,diesel,510856700
462,FRONT LION,Oil tanker,79RA1,20,2017,210.0,34.0,117065.0,gasoline,250905606
463,FRONT PANTHER,Oil tanker,76H3U,21,2004,216.0,30.0,120139.0,lng,531677181
464,FRONT TIGER,Oil tanker,TA43P,25,2004,205.0,31.0,73944.0,gasoline,387744675
465,SSI DIGNITY,Bulk carrier,JZI99,24,2015,325.0,47.0,374937.0,gasoline,694119776
466,THALASSA PATRIS,Container ship,6F11N,24,2011,333.0,45.0,196502.0,lng,701204296
467,THALASSA PISTIS,Container ship,Q6JEM,25,2014,277.0,37.0,202262.0,lng,413735936
468,THALASSA ELPIDA,Container ship,CFUQC,23,2010,155.0,35.0,201067.0,diesel,551304899
469,THALASSA AVRA,Container ship,YXMVT,21,2014,307.0,45.0,109900.0,diesel,433976395
470,THALASSA NIKI,Container ship,9TYQA,18,2018,183.0,43.0,109640.0,diesel,303422933
471,SPRING OASIS,Bulk carrier,XMZTR,18,2011,348.0,33.0,381937.0,gasoline,592379317
472,STENA IMPERATIVE,Chemical tanker,B55JD,21,2008,127.0,20.0,29306.0,gasoline,236020203
473,STENAWECO IMPULSE,Chemical tanker,AX3XM,19,2009,116.0,19.0,20114.0,lng,625342046
474,AFRICAN HHB,Bulk carrier,8S1V7,19,2018,356.0,48.0,213682.0,diesel,576611229
475,AFRICAN KALMIA,Bulk carrier,W10J1,19,2008,353.0,36.0,275098.0,gasoline,703116504
476,AFRICAN MAGNOLIA,Bulk carrier,MQ3YP,19,2005,327.0,35.0,345503.0,diesel,623566119
477,MIDLAND TRADER,Bulk carrier,90C02,20,2009,326.0,34.0,333088.0,electric,530358031
478,THALASSA MANA,Container ship,5MZNK,18,2000,162.0,32.0,239936.0,gasoline,521579503
479,THALASSA TYHI,Container ship,7IKQD,26,2011,247.0,46.0,205825.0,diesel,552752701
480,THALASSA DOXA,Container ship,CO5ED,20,2016,284.0,49.0,129490.0,gasoline,484594083
481,THALASSA AXIA,Container ship,TKQ9G,25,2009,327.0,41.0,203995.0,lng,442882370
482,FREMANTLE HIGHWAY,Vehicle carrier,UHGMR,26,2014,132.0,31.0,18791.0,diesel/electric,693988523
483,MONSOON,Gas carrier,X1S5L,24,2011,140.0,20.0,58481.0,diesel/electric,786164027
484,ARDMORE ENDEAVOUR,Chemical tanker,H9NVP,20,2010,90.0,15.0,27868.0,diesel/electric,204995556
485,ASIA RUBY II,Bulk carrier,K0B1S,24,2018,359.0,44.0,326110.0,lng,716701156
486,ASIA RUBY IV,Bulk carrier,MVFGO,23,2008,334.0,40.0,369897.0,gasoline,487283479
487,MELBOURNE SPIRIT,Bulk carrier,07F9J,19,2006,346.0,39.0,345394.0,diesel/electric,546653346
488,TOKYO SPIRIT,Bulk carrier,743UX,25,2014,355.0,46.0,384109.0,diesel/electric,369568810
489,CIELO DI GAETA,Chemical tanker,DR698,19,2010,106.0,18.0,17851.0,electric,729161840
490,CIELO DI NEW YORK,Chemical tanker,ZHFGT,25,2010,99.0,18.0,23380.0,gasoline,616329775
491,GREEN PLANET,Oil tanker,CDT3J,21,2006,222.0,31.0,64521.0,electric,595378140
492,STI DUCHESSA,Oil tanker,CZMRU,20,2007,223.0,32.0,79442.0,diesel/electric,574238864
493,ATLANTIC STAR,Container/ro-ro cargo ship,OENTZ,19,2019,107.0,17.0,10490.0,diesel/electric,333308073
494,ATLANTIC SAIL,Container/ro-ro cargo ship,496ND,20,2019,175.0,24.0,20010.0,gasoline,721313445
495,ATLANTIC SEA,Container/ro-ro cargo ship,5CM97,23,2018,135.0,18.0,20249.0,gasoline,759125974
496,ATLANTIC SKY,Container/ro-ro cargo ship,XH61P,22,2016,146.0,20.0,18476.0,electric,787901082
497,ATLANTIC SUN,Container/ro-ro cargo ship,83A3D,23,2001,156.0,28.0,10165.0,gasoline,773447397
498,VENTURE GOAL,Bulk carrier,UAE0S,24,2011,350.0,43.0,343633.0,electric,213121674
499,VENTURE LUCK,Bulk carrier,OY4GI,20,2010,365.0,41.0,289822.0,diesel,227808853
500,VENTURE HARMONY,Bulk carrier,DSG95,25,2016,334.0,40.0,235575.0,electric,545492630
501,VENTURE DYLAN,Bulk carrier,NE7NQ,21,2012,354.0,40.0,364440.0,electric,478427404
502,VENTURE SPIRIT,Bulk carrier,LA9P6,22,2019,325.0,46.0,256715.0,lng,348035413
503,VENTURE JOY,Bulk carrier,V0ZDE,23,2012,352.0,46.0,261751.0,gasoline,647482563
504,FEDERAL CHAMPLAIN,Bulk carrier,NSNVK,18,2014,363.0,45.0,245573.0,gasoline,711262945
505,FEDERAL CHURCHILL,Bulk carrier,1WTVE,18,2011,332.0,34.0,208344.0,lng,631622241
506,FEDERAL CLYDE,Bulk carrier,SZVFN,26,2006,365.0,48.0,246185.0,diesel,573334604
507,FEDERAL COLUMBIA,Bulk carrier,9HR5O,24,2004,361.0,34.0,324586.0,diesel,324458103
508,FEDERAL CARIBOU,Bulk carrier,LXRG0,26,2018,323.0,39.0,277471.0,lng,412446808
509,FEDERAL CEDAR,Bulk carrier,6728Y,19,2010,338.0,48.0,295233.0,diesel,302092290
510,ALPHA HERO,Bulk carrier,7RPSS,20,2012,354.0,39.0,323271.0,lng,560166330
511,RIO GRITA,Bulk carrier,QHQVP,21,2006,328.0,44.0,355913.0,lng,269963080
512,RIO TAMARA,Bulk carrier,OHGXH,18,2007,353.0,49.0,230352.0,diesel/electric,394663864
513,STAR LYDIA,Bulk carrier,YWWXO,20,2009,362.0,47.0,305471.0,diesel/electric,413636884
514,NEFELI.GR,Bulk carrier,QUWPY,19,2016,359.0,41.0,385582.0,lng,660789007
515,ECHO.GR,Bulk carrier,5GADA,20,2012,359.0,48.0,380826.0,gasoline,313299385
516,POLA ONEGA,Bulk carrier,ZOTCE,26,2016,351.0,41.0,208787.0,electric,223321059
517,WL UGLICH,Bulk carrier,CRMIM,25,2013,321.0,48.0,256041.0,electric,506093386
518,WL MUROM,Bulk carrier,S65HF,22,2004,346.0,42.0,271409.0,diesel,446476147
519,WL PALEKH,Bulk carrier,GH7CH,22,2010,349.0,49.0,319379.0,gasoline,571539224
520,APL DANUBE,Container ship,6BTYB,21,2007,356.0,48.0,151200.0,gasoline,612194228
521,CMA CGM RHONE,Container ship,9BA16,23,2007,334.0,44.0,109457.0,diesel/electric,535964893
522,HIGH FREEDOM,Chemical tanker,X62IU,23,2019,127.0,17.0,32605.0,diesel,203535209
523,HIGH DISCOVERY,Chemical tanker,U3P03,19,2009,100.0,19.0,6762.0,lng,618523489
524,HAPPY ALBATROSS,Gas carrier,M2SOC,26,2003,204.0,19.0,50298.0,gasoline,495935349
525,ORANGE OCEAN,Refrigerated cargo carrier,IGITQ,26,2018,158.0,24.0,21066.0,lng,388586244
526,ORANGE BLOSSOM 2,Refrigerated cargo carrier,QDR48,21,2007,135.0,21.0,24670.0,electric,485186797
527,GREEN SKY,Chemical tanker,5A3S6,18,2014,123.0,15.0,6458.0,diesel,571278906
528,MATHILDE SCHULTE,Container ship,YNQR7,23,2004,220.0,39.0,242419.0,diesel,369130108
529,MAX SCHULTE,Container ship,3ZB3Z,25,2001,341.0,39.0,150525.0,lng,225418345
530,MELCHIOR SCHULTE,Container ship,MLDSS,22,2002,332.0,47.0,118093.0,diesel,411341750
531,SAGAR KANYA,Bulk carrier,ERTYG,18,2018,359.0,41.0,257346.0,diesel/electric,655929527
532,CSK LONGEVITY,Bulk carrier,17053,23,2008,361.0,49.0,327777.0,diesel/electric,739186101
533,CMA CGM CONGO,Container ship,8178W,18,1999,244.0,47.0,238935.0,gasoline,760674659
534,5015 CMA CGM MISSOURI,Container ship,8VLZ5,20,2008,298.0,37.0,176699.0,gasoline,459453580
535,STOLT PRIDE,Chemical tanker,KSSSO,21,2013,102.0,16.0,32482.0,diesel/electric,678971618
536,STOLT SINCERITY,Chemical tanker,5QOMJ,24,2019,90.0,15.0,9401.0,diesel/electric,331023971
537,STOLT TENACITY,Chemical tanker,EOXZ8,18,2006,106.0,17.0,30421.0,electric,504524542
538,STOLT LOYALTY,Chemical tanker,EA26Q,21,2011,102.0,20.0,12427.0,diesel/electric,636685770
539,GRANDE DAKAR,Container/ro-ro cargo ship,7KJL2,25,2009,98.0,27.0,23296.0,diesel,636567715
540,STI MERAUX,Oil tanker,IC6H6,19,2008,239.0,30.0,100279.0,gasoline,769349073
541,STI BENICIA,Oil tanker,D0ZOW,23,2012,200.0,37.0,103573.0,lng,423941516
542,STI ST CHARLES,Oil tanker,C5O12,26,2010,216.0,37.0,88802.0,lng,312418290
543,STI MEMPHIS,Oil tanker,ATFPZ,20,2007,238.0,35.0,87646.0,diesel/electric,790284139
544,QUARTZ,Chemical tanker,LPFX8,19,2017,126.0,20.0,22681.0,electric,541749553
545,STI VENERE,Oil tanker,QHELQ,23,2012,212.0,37.0,117739.0,lng,259481660
